id,trait,ncase,group_name,year,author,consortium,sex,pmid,population,unit,sample_size,build,ncontrol,category,subcategory,ontology,note,mr,nsnp,doi,coverage,study_design,priority,sd,catalog_row_original,technical_scope_status,technical_scope_reason,eqtl_pattern_outside_scope,ihd_candidate_index,ihd_saved_estimate,ihd_output_status,ihd_outcome_id,ihd_method,ihd_nsnp_or_snp_raw,ihd_instrument_count,ihd_single_instrument_snp,ihd_beta,ihd_se,ihd_p_value,ihd_p_for_bh,ihd_q_bh_m11988,ihd_output_index,ihd_output_file,dd_candidate_index,dd_saved_estimate,dd_output_status,dd_outcome_id,dd_method,dd_nsnp_or_snp_raw,dd_instrument_count,dd_single_instrument_snp,dd_beta,dd_se,dd_p_value,dd_p_for_bh,dd_q_bh_m11988,dd_output_index,dd_output_file,ihd_candidate,dd_candidate,ihd_scheduling_status,dd_scheduling_status,ihd_availability_note,dd_availability_note
bbj-a-31,Low-density-lipoprotein cholesterol,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,72866,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,60,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-32,Left ventricular internal dimension in diastole,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,19676,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,61,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-33,Left ventricular internal dimension in systole,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,19586,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,62,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-34,Left ventricular mass,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,19076,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,63,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-35,Left ventricular mass index,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,17837,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,64,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-36,Lymphocyte count,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,62076,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,65,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-37,Mean arterial pressure,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,136482,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,66,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-38,Mean corpuscular hemoglobin,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,108054,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,67,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-39,Mean corpuscular hemoglobin concentration,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,108728,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,68,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-4,Albumin/globulin ratio,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,98626,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,69,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-40,Mean corpuscular volume,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,108256,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,70,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-41,Monocyte count,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,62076,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,71,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-42,Non-albumin protein,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,98538,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,72,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-43,Sodium,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,127304,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,73,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-44,Neutrophil count,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,62076,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,74,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-45,Phosphorus,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,42793,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,75,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-46,Pulse pressure,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,136249,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,76,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-47,Prothrombin time,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,58110,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,77,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-48,Posterior wall thickness,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,19373,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,78,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-49,Platelet count,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,108208,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,79,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-5,Alkaline phosphatase,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,105030,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,80,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-50,Red blood cell count,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,108794,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,81,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-51,Relative wall thickness,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,19311,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,82,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-52,Systolic blood pressure,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,136597,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,83,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-53,Total bilirubin,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,110207,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,84,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-54,Total cholesterol,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,128305,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,85,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-55,Triglyceride,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,105597,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,86,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-56,Total protein,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,113509,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,87,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-57,Uric acid,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,109029,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,88,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-58,White blood cell count,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,107964,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,89,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-59,Zinc sulfate turbidity test,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,12303,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,90,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-6,Alanine aminotransferase,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,134182,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,91,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-60,Estimated glomerular filtration rate,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,143658,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,92,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-61,Serum creatinine,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,142097,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,93,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-62,Menarche,,public,2019,Ishigaki K,NA,Males and Females,29773799,East Asian,NA,67029,HG19/GRCh37,,Continuous,NA,NA,NA,1,9296729,,,,0,,94,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-63,Menopause,,public,2019,Ishigaki K,NA,Males and Females,29773799,East Asian,NA,43861,HG19/GRCh37,,Continuous,NA,NA,NA,1,9296729,,,,0,,95,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-7,Activated partial thromboplastin time,,public,2019,Ishigaki K,NA,Males and Females,29403010,East Asian,NA,37767,HG19/GRCh37,,Continuous,NA,NA,NA,1,6108953,,,,0,,96,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
bbj-a-70,Height,,public,2019,Ishigaki K,NA,Males and Females,26367797,East Asian,NA,159095,HG19/GRCh37,,Continuous,NA,NA,NA,1,27211524,,,,0,,97,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
