exposure,outcome,id.exposure,id.outcome,samplesize,SNP,b,se,p,outcome_code
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs10050620,0.253321146397504,0.0484084888632331,1.66789612109024e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7258937,0.251548484443449,0.0484430183294827,2.07302275814369e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7259070,0.250134200109054,0.0484549080172127,2.44056949383026e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72634826,0.251097986121949,0.0484515253184233,2.18980902307707e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72739243,0.250387876598101,0.048394862896581,2.29316023073714e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7281127,0.251409583141566,0.0484223643626895,2.08031599600328e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72811755,0.252333903515917,0.0484357522680497,1.89184844360384e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72815827,0.251692308208633,0.0484286775076255,2.02339950231012e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72847398,0.25407027481724,0.0482888258553327,1.42907142692956e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72866851,0.250541643661969,0.0483628293797544,2.21340847344216e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72892910,0.250467967884573,0.0485787877234866,2.5239904937751e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs72987426,0.256202481765998,0.0481028646154133,1.00323075891797e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs73052033,0.251024076664102,0.0484676658619501,2.22831042469924e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs73122615,0.25065588744473,0.0484148030862838,2.25171708600232e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs73175572,0.252929015418267,0.0484090730617043,1.7431833409146e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs73213484,0.249255709317353,0.0484137309098371,2.62646722819946e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs73234451,0.251700750627693,0.0484285266783339,2.02132760383633e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs73371569,0.251607736220622,0.0484391207755247,2.05482173056955e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs73985439,0.251172538461457,0.0484342503149465,2.15037041542502e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs74288880,0.251429583962593,0.0484125793303044,2.06403214658965e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs74318565,0.25185199820028,0.048420312929701,1.97824050472543e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7442885,0.254212254260034,0.0484603010563369,1.55619445605407e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs745249,0.250956408696118,0.0484439535597092,2.21475500477265e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7460093,0.251320461162031,0.0484268499954713,2.10641620354842e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs74606352,0.251991617109806,0.0484309013644105,1.95974035291585e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs74796445,0.250980148824132,0.048405677286456,2.16093606936657e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7498665,0.26009979471725,0.0483892655011959,7.6516897231761e-08,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs75128238,0.250907234051692,0.0483865663306963,2.15467284451158e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7537581,0.249895382170805,0.0484095738382359,2.44186119086423e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs75412871,0.254247968150307,0.0483648037616672,1.46519872365396e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs754209,0.250272685566098,0.0483647605447298,2.28288612386453e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs754635,0.25155042492302,0.0484406018782277,2.06969388515677e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs75557510,0.251862038575381,0.048439145193152,1.997653458767e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs75646226,0.252002915937375,0.048424920136117,1.95051995751735e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs756717,0.252047719401146,0.048435996933181,1.95330581535875e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7575523,0.247253847512046,0.0484008210250559,3.24788421028882e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7589069,0.252836378898444,0.0484062737389203,1.75842945550769e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7607923,0.249676568050534,0.048361115185679,2.43342115033089e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs76084874,0.251546592823684,0.0484168542045083,2.04242282911431e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7611660,0.25167527824693,0.0484283131406265,2.02680303208888e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7619139,0.252539995116935,0.0484343316984927,1.84741717624609e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7647375,0.25363685778179,0.0483745581036588,1.57826373117443e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7663885,0.254059203962746,0.0483461316440589,1.4801977716242e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs76638898,0.249858612049073,0.048395870561693,2.43271977799687e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7669124,0.253569196103007,0.048384323254782,1.5994220688956e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs76702514,0.249539314856781,0.0483743941707073,2.48936038907141e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7683836,0.254788367079349,0.048322807142523,1.34481232065839e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs76895963,0.252605868317495,0.0484900262021666,1.89411736524276e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7692662,0.252744167938615,0.0484158992053007,1.786604372391e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs77051371,0.252277440941356,0.0484146382873054,1.88060648886432e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7708584,0.253343205058031,0.0484323334732644,1.68714790332101e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs77149883,0.250638625649612,0.048394606677861,2.23005407742481e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7761673,0.251861628065772,0.0484287384809134,1.98577118379976e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7774,0.249977523126919,0.048410277549464,2.42078927633121e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7782529,0.253076916443505,0.0484145000555064,1.72007129295958e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs77952793,0.250996031180242,0.0484123572202344,2.16543179970532e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs77978620,0.250264775309697,0.0483939534546355,2.32339294154381e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7828631,0.252721826204998,0.0484060430513654,1.78081181355596e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7837172,0.251281659837435,0.0484199283925515,2.10708920965202e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs784257,0.25443815226108,0.048325130168705,1.40089249756107e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7851623,0.250802929542395,0.0484085806597696,2.20746598803526e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7852500,0.252233002569898,0.0484267590792477,1.90326164071095e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs785510,0.252167293845432,0.048427847751048,1.91843588522403e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs78565420,0.25314295330962,0.0483984243279646,1.69146778593481e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7865801,0.24981004529822,0.0483651307660188,2.40328784376344e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs78719460,0.253872734403253,0.0483842175674745,1.54582987067952e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7893571,0.253384322475043,0.048422101042119,1.66939864637604e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7916385,0.252394085872245,0.0484551130601208,1.90042747734315e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7918733,0.252940592856621,0.0484074164310472,1.73925007565071e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs79197301,0.250694398912359,0.0483757266882068,2.19242374045443e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs79207593,0.250329988085616,0.0483495640608987,2.24875949447483e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7938352,0.251913876394867,0.0484646960525843,2.01569658844288e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs7944782,0.251295683224771,0.0484461937230894,2.13583833265724e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs79518326,0.25297197477528,0.0484074109189954,1.7331608859362e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs79847714,0.248705368905599,0.0483460664827909,2.68558630506849e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs8020365,0.258130564874248,0.0483936992635896,9.60881336754527e-08,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs8078135,0.248762118005158,0.0483328719583339,2.64894758807804e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs8093356,0.253351732960951,0.0484015378174536,1.65545288962634e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs8132491,0.253022302032873,0.0484307837741904,1.7471067406853e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs815163,0.253008837919489,0.0484412994528286,1.76048747343589e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs845081,0.251324215574547,0.0484246833125703,2.10291534227157e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs852042,0.252252656889367,0.0484253541807131,1.89755776088864e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs862320,0.250072671026522,0.0484510880679123,2.45184826970289e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs879620,0.256147058300395,0.0484649043624542,1.2556260111272e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs885325,0.251917833047708,0.0484292715026316,1.97401590245723e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs898979,0.253167497376717,0.0484086823348432,1.69697872033795e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9289970,0.251148543667831,0.0484252039154313,2.14491558306854e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9294260,0.254868312411445,0.0483800657883049,1.37885106769841e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9309184,0.250493301150147,0.0483792453815509,2.2463602342148e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs934224,0.251617902384363,0.0484294787012322,2.04112647510337e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9375617,0.250688419544425,0.0483906516097082,2.21276019817157e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9387013,0.250219234219792,0.0484105850880171,2.35742445299032e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9389857,0.251529236191453,0.0484200775671925,2.05017015218493e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9395885,0.251581845728431,0.0484269034537582,2.04627096167136e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9421249,0.253657440075032,0.0484368100321878,1.63319672543984e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9449357,0.253044063441099,0.0484090550233243,1.72091489029293e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9449999,0.25203299177527,0.0484326604606894,1.95273387443999e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9480184,0.249576956629405,0.0483508972794678,2.44605582897869e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9522183,0.251453835048721,0.0484560306480969,2.11063741468761e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9522279,0.253780075258091,0.0484289777660067,1.60356965837127e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9532583,0.252717443966821,0.0484159639736739,1.79200463199801e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9571687,0.253714190398693,0.0483675174685429,1.55817508236892e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs959930,0.25342844048903,0.0483798027191848,1.62053038516953e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9610311,0.25146152145091,0.0484288075374623,2.07605420858716e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9615937,0.251735160664337,0.0484271678574922,2.01203943744068e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs961770,0.252466183033898,0.048425450302354,1.85308510262151e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9654453,0.250826063816568,0.0483980880097262,2.18859257717194e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9783304,0.247482453320242,0.0484096829892841,3.18342345920246e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9784934,0.251798252658996,0.0484262904502946,1.99697603353213e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9788550,0.250125346042753,0.048488514446039,2.49008925114457e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs979724,0.252094777462875,0.0484224899725588,1.92798146555049e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9800418,0.251079356053887,0.0484146007227827,2.14829356276639e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9833368,0.254542864239436,0.0483124119421395,1.37404764832475e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9839081,0.252827846406269,0.0484358682649775,1.79070510043984e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9843653,0.252920457477978,0.0485568028489907,1.90112621679684e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9893691,0.249295594955919,0.0483184463657954,2.47704094038837e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9917946,0.251649341139753,0.0484369925312611,2.0428488073691e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9926784,0.253780919702055,0.0483965717467306,1.57320744266454e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9927993,0.251219730424087,0.0484096885308497,2.10914436190074e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9955276,0.249975634558328,0.0484031046005677,2.41141038070602e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9968060,0.24954729901195,0.0483655198563149,2.47462631973391e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,rs9998491,0.252114051728534,0.0484231097511386,1.92454301171875e-07,IHD
Leg fat mass (left) || id:ukb-b-7212,"Ischaemic heart disease, wide definition || id:finn-b-I9_IHD",ukb-b-7212,finn-b-I9_IHD,,All,0.251905037572157,0.0483669652454087,1.90676891850927e-07,IHD
