exposure,outcome,id.exposure,id.outcome,samplesize,SNP,b,se,p
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs10050620,-1.30046979471334,1.42551496728193,0.36162097055701
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9370068,0.0144228342311548,1.60093459965818,0.99281194803678
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9381202,0.170133129173578,1.37321739975817,0.901399357805627
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9389857,0.596052031836191,1.81737433236329,0.742931112189828
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9449999,0.521618408047368,1.48460623828866,0.725324774655607
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9478496,2.0288333015085,1.6230666412068,0.21129954733371
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9515455,0.89683558643607,1.02900083075296,0.383448660462883
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9545470,1.05665002694458,1.76611504503593,0.549646048776497
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9568867,1.20765270450645,1.10878055326031,0.276078055165057
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9571687,-2.25913206068894,1.56216578664661,0.148134055694567
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9615723,0.464499429786907,1.77791161056368,0.793891038371293
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9641499,1.72757475083056,1.13467927421416,0.127878206424313
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9646033,-2.58635512929644,1.79055355105138,0.148613996455212
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9667999,3.28078050899613,1.62907721826015,0.0440212003601638
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs972031,2.17986088016075,1.7466833975647,0.212031057194229
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs972283,0.370550950755729,1.06289614822038,0.727371717677557
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9783304,-0.919990503323837,0.875474833808167,0.293328655352732
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9788550,2.46211493185662,0.945054216268196,0.00918037190499943
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9821810,3.75687111954759,1.61008762266325,0.0196306572572907
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9839081,-1.09799067706098,1.19780801133925,0.359317338329571
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9843653,2.02829139350162,0.726259176382837,0.00522551528572221
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9860326,3.4211355896291,1.25062660527227,0.0062278548458074
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9866090,-0.030246417563893,1.20985670255572,0.980054963609524
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9867130,0.101227614893343,1.3987815876171,0.94230871522942
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9885336,2.94225604036426,2.0246217307457,0.146157848592185
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9932172,-3.74294542512647,1.57905510122523,0.0177702741354666
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs993767,0.461478824275017,1.69208902234173,0.785062868547559
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9963931,0.136392387258905,1.87539532480995,0.942023145513678
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs9964756,-0.0994107652821458,1.47308679463543,0.946195871679849
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,rs997123,3.44139111836679,1.55004806571066,0.0264063148250723
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,All - Inverse variance weighted,0.229107685520801,0.0627392659424813,0.000260466310950529
Leg fat percentage (right) || id:ukb-b-20531,Depression || id:finn-b-F5_DEPRESSIO,ukb-b-20531,finn-b-F5_DEPRESSIO,,All - MR Egger,0.0472896851935052,0.193808115969888,0.807318168395271
